"taxon","taxonLabel"
"http://purl.obolibrary.org/obo/NCBITaxon_2817148","Ptilorrhoa geislerorum"
"http://purl.obolibrary.org/obo/NCBITaxon_449384","Ptilorrhoa leucosticta"
"http://purl.obolibrary.org/obo/NCBITaxon_449385","Ptilorrhoa castanonota"
"http://purl.obolibrary.org/obo/NCBITaxon_449352","Eupetes macrocerus"
"http://purl.obolibrary.org/obo/NCBITaxon_977957","Androphobus viridis"
"http://purl.obolibrary.org/obo/NCBITaxon_461245","Ifrita kowaldi"
"http://purl.obolibrary.org/obo/NCBITaxon_151708","Orthonyx temminckii"
"http://purl.obolibrary.org/obo/NCBITaxon_151709","Orthonyx novaeguineae"
"http://purl.obolibrary.org/obo/NCBITaxon_38397","Orthonyx spaldingii"
"http://purl.obolibrary.org/obo/NCBITaxon_175131","Picathartes gymnocephalus"
"http://purl.obolibrary.org/obo/NCBITaxon_409289","Picathartes oreas"
"http://purl.obolibrary.org/obo/NCBITaxon_221966","Chaetops frenatus"
"http://purl.obolibrary.org/obo/NCBITaxon_452105","Chaetops aurantius"
"http://purl.obolibrary.org/obo/NCBITaxon_175000","Climacteris picumnus"
"http://purl.obolibrary.org/obo/NCBITaxon_1763894","Climacteris melanurus"
"http://purl.obolibrary.org/obo/NCBITaxon_254447","Climacteris erythrops"
"http://purl.obolibrary.org/obo/NCBITaxon_2962944","Climacteris affinis"
"http://purl.obolibrary.org/obo/NCBITaxon_47695","Climacteris rufus"
"http://purl.obolibrary.org/obo/NCBITaxon_181835","Cormobates placens"
"http://purl.obolibrary.org/obo/NCBITaxon_254453","Cormobates leucophaea"
"http://purl.obolibrary.org/obo/NCBITaxon_1094390","Certhiasomus stictolaemus"
"http://purl.obolibrary.org/obo/NCBITaxon_190289","Dendrocolaptes certhia"
"http://purl.obolibrary.org/obo/NCBITaxon_1094405","Dendrocolaptes concolor"
"http://purl.obolibrary.org/obo/NCBITaxon_261821","Dendrocolaptes platyrostris"
"http://purl.obolibrary.org/obo/NCBITaxon_1338374","Dendrocolaptes retentus"
"http://purl.obolibrary.org/obo/NCBITaxon_423241","Dendrocolaptes sanctithomae"
"http://purl.obolibrary.org/obo/NCBITaxon_81881","Dendrocolaptes picumnus"
"http://purl.obolibrary.org/obo/NCBITaxon_423242","Dendrocolaptes hoffmannsi"
"http://purl.obolibrary.org/obo/NCBITaxon_1094546","Xiphocolaptes falcirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_190285","Xiphocolaptes promeropirhynchus"
"http://purl.obolibrary.org/obo/NCBITaxon_555364","Xiphocolaptes albicollis"
"http://purl.obolibrary.org/obo/NCBITaxon_1094548","Xiphorhynchus chunchotambo"
"http://purl.obolibrary.org/obo/NCBITaxon_1131636","Xiphorhynchus juruanus"
"http://purl.obolibrary.org/obo/NCBITaxon_190284","Xiphorhynchus ocellatus"
"http://purl.obolibrary.org/obo/NCBITaxon_190283","Xiphorhynchus guttatus"
"http://purl.obolibrary.org/obo/NCBITaxon_1617407","Xiphorhynchus eytoni"
"http://purl.obolibrary.org/obo/NCBITaxon_1676007","Xiphorhynchus elegans elegans x Xiphorhynchus spixii"
"http://purl.obolibrary.org/obo/NCBITaxon_190286","Xiphorhynchus flavigaster"
"http://purl.obolibrary.org/obo/NCBITaxon_190287","Xiphorhynchus susurrans"
"http://purl.obolibrary.org/obo/NCBITaxon_190288","Xiphorhynchus lachrymosus"
"http://purl.obolibrary.org/obo/NCBITaxon_190291","Xiphorhynchus triangularis"
"http://purl.obolibrary.org/obo/NCBITaxon_190292","Xiphorhynchus erythropygius"
"http://purl.obolibrary.org/obo/NCBITaxon_190293","Xiphorhynchus pardalotus"
"http://purl.obolibrary.org/obo/NCBITaxon_190829","Xiphorhynchus guttatoides"
"http://purl.obolibrary.org/obo/NCBITaxon_75969","Xiphorhynchus obsoletus"
"http://purl.obolibrary.org/obo/NCBITaxon_269412","Xiphorhynchus elegans"
"http://purl.obolibrary.org/obo/NCBITaxon_3150709","Xiphorhynchus atlanticus"
"http://purl.obolibrary.org/obo/NCBITaxon_326918","Xiphorhynchus fuscus"
"http://purl.obolibrary.org/obo/NCBITaxon_75980","Xiphorhynchus spixii"
"http://purl.obolibrary.org/obo/NCBITaxon_190295","Campylorhamphus procurvoides"
"http://purl.obolibrary.org/obo/NCBITaxon_1335097","Campylorhamphus cardosoi"
"http://purl.obolibrary.org/obo/NCBITaxon_190302","Campylorhamphus falcularius"
"http://purl.obolibrary.org/obo/NCBITaxon_190303","Campylorhamphus trochilirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_261820","Campylorhamphus pusillus"
"http://purl.obolibrary.org/obo/NCBITaxon_1338376","Lepidocolaptes fatimalimae"
"http://purl.obolibrary.org/obo/NCBITaxon_1489097","Lepidocolaptes fuscicapillus"
"http://purl.obolibrary.org/obo/NCBITaxon_1489098","Lepidocolaptes layardi"
"http://purl.obolibrary.org/obo/NCBITaxon_1489099","Lepidocolaptes duidae"
"http://purl.obolibrary.org/obo/NCBITaxon_261819","Lepidocolaptes affinis"
"http://purl.obolibrary.org/obo/NCBITaxon_555270","Lepidocolaptes falcinellus"
"http://purl.obolibrary.org/obo/NCBITaxon_75976","Lepidocolaptes lacrymiger"
"http://purl.obolibrary.org/obo/NCBITaxon_722484","Lepidocolaptes leucogaster"
"http://purl.obolibrary.org/obo/NCBITaxon_75977","Lepidocolaptes souleyetii"
"http://purl.obolibrary.org/obo/NCBITaxon_75971","Lepidocolaptes albolineatus"
"http://purl.obolibrary.org/obo/NCBITaxon_75974","Lepidocolaptes angustirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_75978","Lepidocolaptes squamatus"
"http://purl.obolibrary.org/obo/NCBITaxon_75979","Lepidocolaptes wagleri"
"http://purl.obolibrary.org/obo/NCBITaxon_183175","Drymornis bridgesii"
"http://purl.obolibrary.org/obo/NCBITaxon_261818","Dendrocincla merula"
"http://purl.obolibrary.org/obo/NCBITaxon_183179","Dendrocincla fuliginosa"
"http://purl.obolibrary.org/obo/NCBITaxon_261817","Dendrocincla tyrannina"
"http://purl.obolibrary.org/obo/NCBITaxon_369588","Dendrocincla anabatina"
"http://purl.obolibrary.org/obo/NCBITaxon_369592","Dendrocincla homochroa"
"http://purl.obolibrary.org/obo/NCBITaxon_555242","Dendrocincla turdina"
"http://purl.obolibrary.org/obo/NCBITaxon_190282","Dendroplex picus"
"http://purl.obolibrary.org/obo/NCBITaxon_190290","Dendroplex kienerii"
"http://purl.obolibrary.org/obo/NCBITaxon_190682","Deconychura longicauda"
"http://purl.obolibrary.org/obo/NCBITaxon_761979","Drymotoxeres pucheranii"
"http://purl.obolibrary.org/obo/NCBITaxon_75973","Sittasomus griseicapillus"
"http://purl.obolibrary.org/obo/NCBITaxon_1860146","Xenicus longipes"
"http://purl.obolibrary.org/obo/NCBITaxon_38635","Xenicus gilviventris"
"http://purl.obolibrary.org/obo/NCBITaxon_1860148","Traversia lyalli"
"http://purl.obolibrary.org/obo/NCBITaxon_1860150","Pachyplichas yaldwyni"
"http://purl.obolibrary.org/obo/NCBITaxon_57068","Acanthisitta chloris"
"http://purl.obolibrary.org/obo/NCBITaxon_1034722","Chenorhamphus campbelli"
"http://purl.obolibrary.org/obo/NCBITaxon_1034723","Chenorhamphus grayi"
"http://purl.obolibrary.org/obo/NCBITaxon_925988","Malurus alboscapulatus"
"http://purl.obolibrary.org/obo/NCBITaxon_481900","Malurus coronatus"
"http://purl.obolibrary.org/obo/NCBITaxon_1034728","Malurus cyanocephalus"
"http://purl.obolibrary.org/obo/NCBITaxon_228352","Malurus lamberti"
"http://purl.obolibrary.org/obo/NCBITaxon_175006","Malurus melanocephalus"
"http://purl.obolibrary.org/obo/NCBITaxon_165193","Malurus amabilis"
"http://purl.obolibrary.org/obo/NCBITaxon_222595","Malurus splendens"
"http://purl.obolibrary.org/obo/NCBITaxon_228326","Malurus leucopterus"
"http://purl.obolibrary.org/obo/NCBITaxon_237443","Malurus melanotus"
"http://purl.obolibrary.org/obo/NCBITaxon_55807","Malurus cyaneus"
"http://purl.obolibrary.org/obo/NCBITaxon_2909212","Malurus assimilis"
"http://purl.obolibrary.org/obo/NCBITaxon_3386239","Malurus callainus"
"http://purl.obolibrary.org/obo/NCBITaxon_481901","Malurus emmottorum"
"http://purl.obolibrary.org/obo/NCBITaxon_720584","Malurus elegans"
"http://purl.obolibrary.org/obo/NCBITaxon_722681","Malurus pulcherrimus"
"http://purl.obolibrary.org/obo/NCBITaxon_1034748","Sipodotus wallacii"
"http://purl.obolibrary.org/obo/NCBITaxon_1398777","Amytornis modestus"
"http://purl.obolibrary.org/obo/NCBITaxon_722647","Amytornis textilis"
"http://purl.obolibrary.org/obo/NCBITaxon_266391","Amytornis striatus"
"http://purl.obolibrary.org/obo/NCBITaxon_2763536","Amytornis whitei"
"http://purl.obolibrary.org/obo/NCBITaxon_2763537","Amytornis rowleyi"
"http://purl.obolibrary.org/obo/NCBITaxon_3391416","Amytornis oweni"
"http://purl.obolibrary.org/obo/NCBITaxon_555788","Amytornis merrotsyi"
"http://purl.obolibrary.org/obo/NCBITaxon_556927","Amytornis housei"
"http://purl.obolibrary.org/obo/NCBITaxon_722641","Amytornis ballarae"
"http://purl.obolibrary.org/obo/NCBITaxon_722644","Amytornis barbatus"
"http://purl.obolibrary.org/obo/NCBITaxon_722645","Amytornis goyderi"
"http://purl.obolibrary.org/obo/NCBITaxon_722646","Amytornis purnelli"
"http://purl.obolibrary.org/obo/NCBITaxon_912965","Amytornis dorotheae"
"http://purl.obolibrary.org/obo/NCBITaxon_912966","Amytornis woodwardi"
"http://purl.obolibrary.org/obo/NCBITaxon_266393","Stipiturus mallee"
"http://purl.obolibrary.org/obo/NCBITaxon_342565","Stipiturus malachurus"
"http://purl.obolibrary.org/obo/NCBITaxon_466208","Stipiturus ruficeps"
"http://purl.obolibrary.org/obo/NCBITaxon_720581","Clytomyias insignis"
"http://purl.obolibrary.org/obo/NCBITaxon_108821","Acanthiza chrysorrhoa"
"http://purl.obolibrary.org/obo/NCBITaxon_117185","Acanthiza apicalis"
"http://purl.obolibrary.org/obo/NCBITaxon_117186","Acanthiza ewingii"
"http://purl.obolibrary.org/obo/NCBITaxon_117188","Acanthiza inornata"
"http://purl.obolibrary.org/obo/NCBITaxon_117189","Acanthiza iredalei"
"http://purl.obolibrary.org/obo/NCBITaxon_117190","Acanthiza katherina"
"http://purl.obolibrary.org/obo/NCBITaxon_117191","Acanthiza lineata"
"http://purl.obolibrary.org/obo/NCBITaxon_117192","Acanthiza nana"
"http://purl.obolibrary.org/obo/NCBITaxon_117193","Acanthiza pusilla"
"http://purl.obolibrary.org/obo/NCBITaxon_117195","Acanthiza reguloides"
"http://purl.obolibrary.org/obo/NCBITaxon_117197","Acanthiza robustirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_117199","Acanthiza uropygialis"
"http://purl.obolibrary.org/obo/NCBITaxon_117493","Acanthiza murina"
"http://purl.obolibrary.org/obo/NCBITaxon_2489339","Acanthiza cinerea"
"http://purl.obolibrary.org/obo/NCBITaxon_108847","Sericornis frontalis"
"http://purl.obolibrary.org/obo/NCBITaxon_1931034","Sericornis beccarii"
"http://purl.obolibrary.org/obo/NCBITaxon_1931036","Sericornis rufescens"
"http://purl.obolibrary.org/obo/NCBITaxon_1931038","Sericornis virgatus"
"http://purl.obolibrary.org/obo/NCBITaxon_2480085","Sericornis maculatus"
"http://purl.obolibrary.org/obo/NCBITaxon_266333","Sericornis perspicillatus"
"http://purl.obolibrary.org/obo/NCBITaxon_27582","Sericornis magnirostra"
"http://purl.obolibrary.org/obo/NCBITaxon_38398","Sericornis keri"
"http://purl.obolibrary.org/obo/NCBITaxon_722683","Sericornis humilis"
"http://purl.obolibrary.org/obo/NCBITaxon_722684","Sericornis nouhuysi"
"http://purl.obolibrary.org/obo/NCBITaxon_1158111","Gerygone cinerea"
"http://purl.obolibrary.org/obo/NCBITaxon_1158112","Gerygone ruficollis"
"http://purl.obolibrary.org/obo/NCBITaxon_1158113","Gerygone tenebrosa"
"http://purl.obolibrary.org/obo/NCBITaxon_1158114","Gerygone sulphurea"
"http://purl.obolibrary.org/obo/NCBITaxon_1158115","Gerygone modesta"
"http://purl.obolibrary.org/obo/NCBITaxon_1158116","Gerygone inornata"
"http://purl.obolibrary.org/obo/NCBITaxon_1158117","Gerygone flavolateralis"
"http://purl.obolibrary.org/obo/NCBITaxon_1158118","Gerygone chloronota"
"http://purl.obolibrary.org/obo/NCBITaxon_117203","Gerygone fusca"
"http://purl.obolibrary.org/obo/NCBITaxon_117495","Gerygone mouki"
"http://purl.obolibrary.org/obo/NCBITaxon_117496","Gerygone olivacea"
"http://purl.obolibrary.org/obo/NCBITaxon_1389957","Gerygone albofrontata"
"http://purl.obolibrary.org/obo/NCBITaxon_1930951","Gerygone dorsalis"
"http://purl.obolibrary.org/obo/NCBITaxon_1930952","Gerygone insularis"
"http://purl.obolibrary.org/obo/NCBITaxon_266332","Gerygone chrysogaster"
"http://purl.obolibrary.org/obo/NCBITaxon_722652","Gerygone levigaster"
"http://purl.obolibrary.org/obo/NCBITaxon_722653","Gerygone magnirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_722654","Gerygone palpebrosa"
"http://purl.obolibrary.org/obo/NCBITaxon_874461","Gerygone igata"
"http://purl.obolibrary.org/obo/NCBITaxon_117201","Aphelocephala leucopsis"
"http://purl.obolibrary.org/obo/NCBITaxon_1930943","Aphelocephala pectoralis"
"http://purl.obolibrary.org/obo/NCBITaxon_722648","Aphelocephala nigricincta"
"http://purl.obolibrary.org/obo/NCBITaxon_117206","Smicrornis brevirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_1930944","Calamanthus montanellus"
"http://purl.obolibrary.org/obo/NCBITaxon_720583","Calamanthus pyrrhopygius"
"http://purl.obolibrary.org/obo/NCBITaxon_722649","Calamanthus campestris"
"http://purl.obolibrary.org/obo/NCBITaxon_722650","Calamanthus fuliginosus"
"http://purl.obolibrary.org/obo/NCBITaxon_2479989","Origma murina"
"http://purl.obolibrary.org/obo/NCBITaxon_2479990","Origma robusta"
"http://purl.obolibrary.org/obo/NCBITaxon_720586","Origma solitaria"
"http://purl.obolibrary.org/obo/NCBITaxon_2479992","Aethomyias nigrorufus"
"http://purl.obolibrary.org/obo/NCBITaxon_2479993","Aethomyias arfakianus"
"http://purl.obolibrary.org/obo/NCBITaxon_2479994","Aethomyias papuensis"
"http://purl.obolibrary.org/obo/NCBITaxon_2479995","Aethomyias spilodera"
"http://purl.obolibrary.org/obo/NCBITaxon_3149335","Aethomyias perspicillatus"
"http://purl.obolibrary.org/obo/NCBITaxon_3149336","Aethomyias rufescens"
"http://purl.obolibrary.org/obo/NCBITaxon_38399","Neosericornis citreogularis"
"http://purl.obolibrary.org/obo/NCBITaxon_722674","Hylacola cauta"
"http://purl.obolibrary.org/obo/NCBITaxon_626427","Mohoua albicilla"
"http://purl.obolibrary.org/obo/NCBITaxon_874462","Mohoua novaeseelandiae"
"http://purl.obolibrary.org/obo/NCBITaxon_874463","Mohoua ochrocephala"
"http://purl.obolibrary.org/obo/NCBITaxon_626433","Oreoscopus gutturalis"
"http://purl.obolibrary.org/obo/NCBITaxon_720576","Acanthornis magna"
"http://purl.obolibrary.org/obo/NCBITaxon_720578","Pyrrholaemus sagittatus"
"http://purl.obolibrary.org/obo/NCBITaxon_720589","Pyrrholaemus brunneus"
"http://purl.obolibrary.org/obo/NCBITaxon_720588","Pycnoptilus floccosus"
"http://purl.obolibrary.org/obo/NCBITaxon_108830","Macgregoria pulchra"
"http://purl.obolibrary.org/obo/NCBITaxon_3150956","Meliphaga analoga"
"http://purl.obolibrary.org/obo/NCBITaxon_3150957","Meliphaga cinereifrons"
"http://purl.obolibrary.org/obo/NCBITaxon_3150959","Meliphaga gracilis"
"http://purl.obolibrary.org/obo/NCBITaxon_3150962","Meliphaga montana"
"http://purl.obolibrary.org/obo/NCBITaxon_3150963","Meliphaga orientalis"
"http://purl.obolibrary.org/obo/NCBITaxon_390647","Meliphaga aruensis"
"http://purl.obolibrary.org/obo/NCBITaxon_390649","Meliphaga notata"
"http://purl.obolibrary.org/obo/NCBITaxon_390651","Meliphaga lewinii"
"http://purl.obolibrary.org/obo/NCBITaxon_390655","Meliphaga reticulata"
"http://purl.obolibrary.org/obo/NCBITaxon_108834","Melipotes fumigatus"
"http://purl.obolibrary.org/obo/NCBITaxon_1931065","Melipotes ater"
"http://purl.obolibrary.org/obo/NCBITaxon_1931066","Melipotes gymnops"
"http://purl.obolibrary.org/obo/NCBITaxon_2817144","Melipotes carolae"
"http://purl.obolibrary.org/obo/NCBITaxon_108836","Melithreptus lunatus"
"http://purl.obolibrary.org/obo/NCBITaxon_266320","Melithreptus albogularis"
"http://purl.obolibrary.org/obo/NCBITaxon_266321","Melithreptus brevirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_863590","Melithreptus validirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_863591","Melithreptus gularis"
"http://purl.obolibrary.org/obo/NCBITaxon_863592","Melithreptus affinis"
"http://purl.obolibrary.org/obo/NCBITaxon_108838","Myzomela eques"
"http://purl.obolibrary.org/obo/NCBITaxon_1108851","Myzomela albigula"
"http://purl.obolibrary.org/obo/NCBITaxon_135975","Myzomela rubratra"
"http://purl.obolibrary.org/obo/NCBITaxon_1439385","Myzomela jugularis"
"http://purl.obolibrary.org/obo/NCBITaxon_1786045","Myzomela tristrami"
"http://purl.obolibrary.org/obo/NCBITaxon_1788990","Myzomela cardinalis x Myzomela tristrami"
"http://purl.obolibrary.org/obo/NCBITaxon_1930964","Myzomela adolphinae"
"http://purl.obolibrary.org/obo/NCBITaxon_1930976","Myzomela blasii"
"http://purl.obolibrary.org/obo/NCBITaxon_1930977","Myzomela boiei"
"http://purl.obolibrary.org/obo/NCBITaxon_1930978","Myzomela caledonica"
"http://purl.obolibrary.org/obo/NCBITaxon_1930980","Myzomela chermesina"
"http://purl.obolibrary.org/obo/NCBITaxon_1930986","Myzomela chloroptera"
"http://purl.obolibrary.org/obo/NCBITaxon_1930987","Myzomela cruentata"
"http://purl.obolibrary.org/obo/NCBITaxon_1930988","Myzomela eichhorni"
"http://purl.obolibrary.org/obo/NCBITaxon_1931002","Myzomela erythromelas"
"http://purl.obolibrary.org/obo/NCBITaxon_1931003","Myzomela kuehni"
"http://purl.obolibrary.org/obo/NCBITaxon_1931005","Myzomela malaitae"
"http://purl.obolibrary.org/obo/NCBITaxon_1931006","Myzomela melanocephala"
"http://purl.obolibrary.org/obo/NCBITaxon_1931009","Myzomela nigrita"
"http://purl.obolibrary.org/obo/NCBITaxon_266323","Myzomela obscura"
"http://purl.obolibrary.org/obo/NCBITaxon_1931011","Myzomela pammelaena"
"http://purl.obolibrary.org/obo/NCBITaxon_1931013","Myzomela pulchella"
"http://purl.obolibrary.org/obo/NCBITaxon_1931014","Myzomela sclateri"
"http://purl.obolibrary.org/obo/NCBITaxon_1931015","Myzomela vulnerata"
"http://purl.obolibrary.org/obo/NCBITaxon_1931017","Myzomela wakoloensis"
"http://purl.obolibrary.org/obo/NCBITaxon_265620","Myzomela cardinalis"
"http://purl.obolibrary.org/obo/NCBITaxon_266322","Myzomela erythrocephala"
"http://purl.obolibrary.org/obo/NCBITaxon_266324","Myzomela rosenbergii"
"http://purl.obolibrary.org/obo/NCBITaxon_266325","Myzomela sanguinolenta"
"http://purl.obolibrary.org/obo/NCBITaxon_2697545","Myzomela irianawidodoae"
"http://purl.obolibrary.org/obo/NCBITaxon_2697551","Myzomela sp. 1 GLee-2020"
"http://purl.obolibrary.org/obo/NCBITaxon_2697552","Myzomela sp. 2 GLee-2020"
"http://purl.obolibrary.org/obo/NCBITaxon_381034","Myzomela cineracea"
"http://purl.obolibrary.org/obo/NCBITaxon_381035","Myzomela lafargei"
"http://purl.obolibrary.org/obo/NCBITaxon_108844","Philemon corniculatus"
"http://purl.obolibrary.org/obo/NCBITaxon_1118818","Philemon eichhorni"
"http://purl.obolibrary.org/obo/NCBITaxon_1439499","Philemon cockerelli"
"http://purl.obolibrary.org/obo/NCBITaxon_1869126","Philemon albitorques"
"http://purl.obolibrary.org/obo/NCBITaxon_266326","Philemon argenticeps"
"http://purl.obolibrary.org/obo/NCBITaxon_1869128","Philemon brassi"
"http://purl.obolibrary.org/obo/NCBITaxon_266327","Philemon buceroides"
"http://purl.obolibrary.org/obo/NCBITaxon_266328","Philemon citreogularis"
"http://purl.obolibrary.org/obo/NCBITaxon_1869149","Philemon diemenensis"
"http://purl.obolibrary.org/obo/NCBITaxon_1869150","Philemon fuscicapillus"
"http://purl.obolibrary.org/obo/NCBITaxon_1869152","Philemon inornatus"
"http://purl.obolibrary.org/obo/NCBITaxon_1869153","Philemon kisserensis"
"http://purl.obolibrary.org/obo/NCBITaxon_1869154","Philemon moluccensis"
"http://purl.obolibrary.org/obo/NCBITaxon_1869155","Philemon plumigenis"
"http://purl.obolibrary.org/obo/NCBITaxon_1869156","Philemon subcorniculatus"
"http://purl.obolibrary.org/obo/NCBITaxon_1869157","Philemon novaeguineae"
"http://purl.obolibrary.org/obo/NCBITaxon_266329","Philemon meyeri"
"http://purl.obolibrary.org/obo/NCBITaxon_1156028","Gliciphila melanops"
"http://purl.obolibrary.org/obo/NCBITaxon_1199189","Xanthotis macleayanus"
"http://purl.obolibrary.org/obo/NCBITaxon_1439392","Xanthotis polygrammus"
"http://purl.obolibrary.org/obo/NCBITaxon_266389","Xanthotis flaviventer"
"http://purl.obolibrary.org/obo/NCBITaxon_1439373","Glycifohia undulata"
"http://purl.obolibrary.org/obo/NCBITaxon_1439389","Glycifohia notabilis"
"http://purl.obolibrary.org/obo/NCBITaxon_2496569","Guadalcanaria inexpectata"
"http://purl.obolibrary.org/obo/NCBITaxon_1439380","Gymnomyza viridis"
"http://purl.obolibrary.org/obo/NCBITaxon_1930954","Gymnomyza aubryana"
"http://purl.obolibrary.org/obo/NCBITaxon_2789659","Gymnomyza brunneirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_572101","Gymnomyza samoensis"
"http://purl.obolibrary.org/obo/NCBITaxon_1439381","Lichmera incana"
"http://purl.obolibrary.org/obo/NCBITaxon_1930955","Lichmera argentauris"
"http://purl.obolibrary.org/obo/NCBITaxon_1930956","Lichmera deningeri"
"http://purl.obolibrary.org/obo/NCBITaxon_1930957","Lichmera flavicans"
"http://purl.obolibrary.org/obo/NCBITaxon_1930958","Lichmera limbata"
"http://purl.obolibrary.org/obo/NCBITaxon_1930959","Lichmera lombokia"
"http://purl.obolibrary.org/obo/NCBITaxon_1930961","Lichmera monticola"
"http://purl.obolibrary.org/obo/NCBITaxon_1930962","Lichmera notabilis"
"http://purl.obolibrary.org/obo/NCBITaxon_1930963","Lichmera squamata"
"http://purl.obolibrary.org/obo/NCBITaxon_266362","Lichmera alboauricularis"
"http://purl.obolibrary.org/obo/NCBITaxon_266363","Lichmera indistincta"
"http://purl.obolibrary.org/obo/NCBITaxon_1439384","Meliarchus sclateri"
"http://purl.obolibrary.org/obo/NCBITaxon_1439391","Stresemannia bougainvillei"
"http://purl.obolibrary.org/obo/NCBITaxon_1439425","Vosea whitemanensis"
"http://purl.obolibrary.org/obo/NCBITaxon_1497555","Lichenostomus cassidix"
"http://purl.obolibrary.org/obo/NCBITaxon_722678","Lichenostomus melanops"
"http://purl.obolibrary.org/obo/NCBITaxon_998099","Lichenostomus cratitius"
"http://purl.obolibrary.org/obo/NCBITaxon_1641795","Nesoptilotis leucotis"
"http://purl.obolibrary.org/obo/NCBITaxon_1921810","Nesoptilotis flavicollis"
"http://purl.obolibrary.org/obo/NCBITaxon_1806553","Myza celebensis"
"http://purl.obolibrary.org/obo/NCBITaxon_1806554","Myza sarasinorum"
"http://purl.obolibrary.org/obo/NCBITaxon_1869114","Melitograis gilolensis"
"http://purl.obolibrary.org/obo/NCBITaxon_1921802","Bolemoreus hindwoodi"
"http://purl.obolibrary.org/obo/NCBITaxon_998102","Bolemoreus frenatus"
"http://purl.obolibrary.org/obo/NCBITaxon_1921805","Caligavis chrysops"
"http://purl.obolibrary.org/obo/NCBITaxon_1930945","Caligavis subfrenata"
"http://purl.obolibrary.org/obo/NCBITaxon_3149496","Caligavis obscura"
"http://purl.obolibrary.org/obo/NCBITaxon_1921812","Stomiopera unicolor"
"http://purl.obolibrary.org/obo/NCBITaxon_266315","Stomiopera flava"
"http://purl.obolibrary.org/obo/NCBITaxon_1921817","Gavicalis versicolor"
"http://purl.obolibrary.org/obo/NCBITaxon_335985","Gavicalis virescens"
"http://purl.obolibrary.org/obo/NCBITaxon_998100","Gavicalis fasciogularis"
"http://purl.obolibrary.org/obo/NCBITaxon_1921819","Purnella albifrons"
"http://purl.obolibrary.org/obo/NCBITaxon_1930942","Anthornis melanocephala"
"http://purl.obolibrary.org/obo/NCBITaxon_698975","Anthornis melanura"
"http://purl.obolibrary.org/obo/NCBITaxon_1930946","Conopophila whitei"
"http://purl.obolibrary.org/obo/NCBITaxon_266346","Conopophila albogularis"
"http://purl.obolibrary.org/obo/NCBITaxon_266347","Conopophila rufogularis"
"http://purl.obolibrary.org/obo/NCBITaxon_1931019","Ptiloprora mayri"
"http://purl.obolibrary.org/obo/NCBITaxon_1931020","Ptiloprora meekiana"
"http://purl.obolibrary.org/obo/NCBITaxon_1931021","Ptiloprora perstriata"
"http://purl.obolibrary.org/obo/NCBITaxon_1931070","Ptiloprora erythropleura"
"http://purl.obolibrary.org/obo/NCBITaxon_266330","Ptiloprora guisei"
"http://purl.obolibrary.org/obo/NCBITaxon_9148","Ptiloprora plumbea"
"http://purl.obolibrary.org/obo/NCBITaxon_1931031","Pycnopygius ixoides"
"http://purl.obolibrary.org/obo/NCBITaxon_266376","Pycnopygius cinereus"
"http://purl.obolibrary.org/obo/NCBITaxon_266377","Pycnopygius stictocephalus"
"http://purl.obolibrary.org/obo/NCBITaxon_1931041","Melidectes foersteri"
"http://purl.obolibrary.org/obo/NCBITaxon_1931054","Melidectes leucostephes"
"http://purl.obolibrary.org/obo/NCBITaxon_1931063","Melidectes rufocrissalis"
"http://purl.obolibrary.org/obo/NCBITaxon_266317","Melidectes ochromelas"
"http://purl.obolibrary.org/obo/NCBITaxon_266318","Melidectes torquatus"
"http://purl.obolibrary.org/obo/NCBITaxon_43161","Melidectes belfordi"
"http://purl.obolibrary.org/obo/NCBITaxon_1931053","Melionyx fuscus"
"http://purl.obolibrary.org/obo/NCBITaxon_3150135","Melionyx nouhuysi"
"http://purl.obolibrary.org/obo/NCBITaxon_3150136","Melionyx princeps"
"http://purl.obolibrary.org/obo/NCBITaxon_1931064","Manorina melanotis"
"http://purl.obolibrary.org/obo/NCBITaxon_266316","Manorina flavigula"
"http://purl.obolibrary.org/obo/NCBITaxon_44314","Manorina melanocephala"
"http://purl.obolibrary.org/obo/NCBITaxon_61467","Manorina melanophrys"
"http://purl.obolibrary.org/obo/NCBITaxon_1931068","Oreornis chrysogenys"
"http://purl.obolibrary.org/obo/NCBITaxon_2020318","Anthochaera phrygia"
"http://purl.obolibrary.org/obo/NCBITaxon_266366","Anthochaera carunculata"
"http://purl.obolibrary.org/obo/NCBITaxon_266367","Anthochaera chrysoptera"
"http://purl.obolibrary.org/obo/NCBITaxon_266368","Anthochaera lunulata"
"http://purl.obolibrary.org/obo/NCBITaxon_266369","Anthochaera paradoxa"
"http://purl.obolibrary.org/obo/NCBITaxon_2909213","Ptilotula ornata"
"http://purl.obolibrary.org/obo/NCBITaxon_2912229","Ptilotula plumula"
"http://purl.obolibrary.org/obo/NCBITaxon_3150413","Ptilotula keartlandi"
"http://purl.obolibrary.org/obo/NCBITaxon_43159","Ptilotula fusca"
