"aviLabel","taxon","aviId","avidb_link"
"Aix galericulata","http://purl.obolibrary.org/obo/NCBITaxon_8832","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E1714A09","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E1714A09"
"Aix sponsa","http://purl.obolibrary.org/obo/NCBITaxon_8833","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-27B2749A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-27B2749A"
"Neochen jubata","http://purl.obolibrary.org/obo/NCBITaxon_8882","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FA5A25B2","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FA5A25B2"
"Chloephaga melanoptera","http://purl.obolibrary.org/obo/NCBITaxon_8860","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-BB29610F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-BB29610F"
"Chloephaga picta","http://purl.obolibrary.org/obo/NCBITaxon_8861","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-74FC5DAB","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-74FC5DAB"
"Chloephaga hybrida","http://purl.obolibrary.org/obo/NCBITaxon_658910","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4270502F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4270502F"
"Chloephaga poliocephala","http://purl.obolibrary.org/obo/NCBITaxon_541009","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E0DEB0E7","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E0DEB0E7"
"Chloephaga rubidiceps","http://purl.obolibrary.org/obo/NCBITaxon_658915","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-164A10EA","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-164A10EA"
"Radjah radjah","http://purl.obolibrary.org/obo/NCBITaxon_3151041","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-13B373F3","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-13B373F3"
"Alopochen aegyptiaca","http://purl.obolibrary.org/obo/NCBITaxon_30382","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-DA2F24E3","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-DA2F24E3"
"Tadorna tadorna","http://purl.obolibrary.org/obo/NCBITaxon_75865","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5EAB32D3","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5EAB32D3"
"Tadorna cristata","http://purl.obolibrary.org/obo/NCBITaxon_2044879","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B2EEE0EA","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B2EEE0EA"
"Tadorna cana","http://purl.obolibrary.org/obo/NCBITaxon_541015","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D9DEA77E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D9DEA77E"
"Tadorna ferruginea","http://purl.obolibrary.org/obo/NCBITaxon_45639","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1F9D883E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1F9D883E"
"Tadorna variegata","http://purl.obolibrary.org/obo/NCBITaxon_107024","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-AB08E5C4","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-AB08E5C4"
"Tadorna tadornoides","http://purl.obolibrary.org/obo/NCBITaxon_45638","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FF1439E4","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FF1439E4"
"Clangula hyemalis","http://purl.obolibrary.org/obo/NCBITaxon_197941","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-AF0C7BDE","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-AF0C7BDE"
"Polysticta stelleri","http://purl.obolibrary.org/obo/NCBITaxon_234623","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-BA07D016","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-BA07D016"
"Camptorhynchus labradorius","http://purl.obolibrary.org/obo/NCBITaxon_399386","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-80897D19","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-80897D19"
"Somateria fischeri","http://purl.obolibrary.org/obo/NCBITaxon_50367","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-7D8BF5CC","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-7D8BF5CC"
"Somateria spectabilis","http://purl.obolibrary.org/obo/NCBITaxon_203439","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F3D74914","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F3D74914"
"Somateria mollissima","http://purl.obolibrary.org/obo/NCBITaxon_76058","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B77377EE","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B77377EE"
"Histrionicus histrionicus","http://purl.obolibrary.org/obo/NCBITaxon_68165","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-BCBD2EAE","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-BCBD2EAE"
"Melanitta nigra","http://purl.obolibrary.org/obo/NCBITaxon_198027","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-24698199","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-24698199"
"Melanitta americana","http://purl.obolibrary.org/obo/NCBITaxon_1581554","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B7B1A5DD","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B7B1A5DD"
"Melanitta perspicillata","http://purl.obolibrary.org/obo/NCBITaxon_371863","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-624078BA","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-624078BA"
"Melanitta fusca","http://purl.obolibrary.org/obo/NCBITaxon_371864","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-BAF44E36","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-BAF44E36"
"Melanitta deglandi","http://purl.obolibrary.org/obo/NCBITaxon_2830144","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4800D6B6","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4800D6B6"
"Melanitta stejnegeri","http://purl.obolibrary.org/obo/NCBITaxon_3150127","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1A601D86","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1A601D86"
"Bucephala albeola","http://purl.obolibrary.org/obo/NCBITaxon_279934","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FB738385","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FB738385"
"Bucephala islandica","http://purl.obolibrary.org/obo/NCBITaxon_40833","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9456DEDF","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9456DEDF"
"Bucephala clangula","http://purl.obolibrary.org/obo/NCBITaxon_107022","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-68EA281A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-68EA281A"
"Mergellus albellus","http://purl.obolibrary.org/obo/NCBITaxon_107026","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F1F52036","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F1F52036"
"Lophodytes cucullatus","http://purl.obolibrary.org/obo/NCBITaxon_279951","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-60E6081E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-60E6081E"
"Mergus serrator","http://purl.obolibrary.org/obo/NCBITaxon_8879","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-8DB64266","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-8DB64266"
"Mergus squamatus","http://purl.obolibrary.org/obo/NCBITaxon_670348","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-561D77FF","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-561D77FF"
"Mergus octosetaceus","http://purl.obolibrary.org/obo/NCBITaxon_1570318","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9DAC1E8B","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9DAC1E8B"
"Mergus australis","http://purl.obolibrary.org/obo/NCBITaxon_3138809","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-EDDA42ED","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-EDDA42ED"
"Mergus merganser","http://purl.obolibrary.org/obo/NCBITaxon_8880","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-407E2CA8","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-407E2CA8"
"Sarkidiornis melanotos","http://purl.obolibrary.org/obo/NCBITaxon_8887","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3948131B","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3948131B"
"Sarkidiornis sylvicola","http://purl.obolibrary.org/obo/NCBITaxon_1577981","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6C8A4060","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6C8A4060"
"Hymenolaimus malacorhynchos","http://purl.obolibrary.org/obo/NCBITaxon_337036","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C7FB4E76","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C7FB4E76"
"Chenonetta jubata","http://purl.obolibrary.org/obo/NCBITaxon_45644","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-149A8E7E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-149A8E7E"
"Cyanochen cyanoptera","http://purl.obolibrary.org/obo/NCBITaxon_8865","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-842CC0BC","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-842CC0BC"
"Pteronetta hartlaubii","http://purl.obolibrary.org/obo/NCBITaxon_75877","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F28E3EB8","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F28E3EB8"
"Marmaronetta angustirostris","http://purl.obolibrary.org/obo/NCBITaxon_75875","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6362936E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6362936E"
"Asarcornis scutulata","http://purl.obolibrary.org/obo/NCBITaxon_75869","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FDB6503B","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FDB6503B"
"Rhodonessa caryophyllacea","http://purl.obolibrary.org/obo/NCBITaxon_2025362","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-8D0294E1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-8D0294E1"
"Netta rufina","http://purl.obolibrary.org/obo/NCBITaxon_30387","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3EC2CDA9","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3EC2CDA9"
"Netta erythrophthalma","http://purl.obolibrary.org/obo/NCBITaxon_658921","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-36C0242E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-36C0242E"
"Netta peposaca","http://purl.obolibrary.org/obo/NCBITaxon_541013","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-03A3B616","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-03A3B616"
"Aythya nyroca","http://purl.obolibrary.org/obo/NCBITaxon_197939","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-7CF91527","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-7CF91527"
"Aythya innotata","http://purl.obolibrary.org/obo/NCBITaxon_3149454","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-691757FF","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-691757FF"
"Aythya baeri","http://purl.obolibrary.org/obo/NCBITaxon_1177618","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-750FE708","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-750FE708"
"Aythya australis","http://purl.obolibrary.org/obo/NCBITaxon_45635","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-ABEF107C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-ABEF107C"
"Aythya ferina","http://purl.obolibrary.org/obo/NCBITaxon_219593","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-A96692E0","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-A96692E0"
"Aythya valisineria","http://purl.obolibrary.org/obo/NCBITaxon_110915","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1929E1E1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1929E1E1"
"Aythya collaris","http://purl.obolibrary.org/obo/NCBITaxon_189535","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0783A7EA","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0783A7EA"
"Aythya americana","http://purl.obolibrary.org/obo/NCBITaxon_30385","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3072CC16","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3072CC16"
"Aythya fuligula","http://purl.obolibrary.org/obo/NCBITaxon_219594","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-67CEA1C1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-67CEA1C1"
"Aythya novaeseelandiae","http://purl.obolibrary.org/obo/NCBITaxon_2497792","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3C157679","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3C157679"
"Aythya affinis","http://purl.obolibrary.org/obo/NCBITaxon_189533","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-50566E50","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-50566E50"
"Aythya marila","http://purl.obolibrary.org/obo/NCBITaxon_189534","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-25C94A8F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-25C94A8F"
"Salvadorina waigiuensis","http://purl.obolibrary.org/obo/NCBITaxon_3046609","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-A9FC6BC0","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-A9FC6BC0"
"Lophonetta specularioides","http://purl.obolibrary.org/obo/NCBITaxon_75873","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-079F846A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-079F846A"
"Speculanas specularis","http://purl.obolibrary.org/obo/NCBITaxon_75879","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-DB94B36F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-DB94B36F"
"Amazonetta brasiliensis","http://purl.obolibrary.org/obo/NCBITaxon_75867","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-DDFC6B2B","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-DDFC6B2B"
"Tachyeres patachonicus","http://purl.obolibrary.org/obo/NCBITaxon_658927","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B3F9BB06","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B3F9BB06"
"Tachyeres pteneres","http://purl.obolibrary.org/obo/NCBITaxon_75881","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1891E2C4","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1891E2C4"
"Tachyeres brachypterus","http://purl.obolibrary.org/obo/NCBITaxon_658925","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-13CF7E44","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-13CF7E44"
"Tachyeres leucocephalus","http://purl.obolibrary.org/obo/NCBITaxon_658926","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-63180090","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-63180090"
"Sibirionetta formosa","http://purl.obolibrary.org/obo/NCBITaxon_56278","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-63EABB42","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-63EABB42"
"Spatula querquedula","http://purl.obolibrary.org/obo/NCBITaxon_75856","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F577BA0F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F577BA0F"
"Spatula hottentota","http://purl.obolibrary.org/obo/NCBITaxon_3150534","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FA831F65","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FA831F65"
"Spatula puna","http://purl.obolibrary.org/obo/NCBITaxon_3150535","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-86B0BAFA","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-86B0BAFA"
"Spatula versicolor","http://purl.obolibrary.org/obo/NCBITaxon_75863","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C8F1E992","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C8F1E992"
"Spatula platalea","http://purl.obolibrary.org/obo/NCBITaxon_75853","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-CEFACC86","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-CEFACC86"
"Spatula discors","http://purl.obolibrary.org/obo/NCBITaxon_75842","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-90E2543E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-90E2543E"
"Spatula cyanoptera","http://purl.obolibrary.org/obo/NCBITaxon_75840","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0E599E6C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0E599E6C"
"Spatula smithii","http://purl.obolibrary.org/obo/NCBITaxon_3046608","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4670CF43","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4670CF43"
"Spatula clypeata","http://purl.obolibrary.org/obo/NCBITaxon_75838","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-ED4CE8E7","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-ED4CE8E7"
"Spatula rhynchotis","http://purl.obolibrary.org/obo/NCBITaxon_45633","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-A21E7645","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-A21E7645"
"Mareca falcata","http://purl.obolibrary.org/obo/NCBITaxon_75844","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-978D4485","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-978D4485"
"Mareca strepera","http://purl.obolibrary.org/obo/NCBITaxon_75861","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C235A4D7","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C235A4D7"
"Mareca penelope","http://purl.obolibrary.org/obo/NCBITaxon_8838","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-15EE0D36","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-15EE0D36"
"Mareca americana","http://purl.obolibrary.org/obo/NCBITaxon_75832","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D201EB72","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D201EB72"
"Mareca sibilatrix","http://purl.obolibrary.org/obo/NCBITaxon_75858","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0B8AF41F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0B8AF41F"
"Anas sparsa","http://purl.obolibrary.org/obo/NCBITaxon_75860","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1EAFAD9F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1EAFAD9F"
"Anas melleri","http://purl.obolibrary.org/obo/NCBITaxon_75852","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9BA03AF9","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9BA03AF9"
"Anas undulata","http://purl.obolibrary.org/obo/NCBITaxon_75862","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-7F64AD87","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-7F64AD87"
"Anas luzonica","http://purl.obolibrary.org/obo/NCBITaxon_75851","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9AA3E5C2","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9AA3E5C2"
"Anas superciliosa","http://purl.obolibrary.org/obo/NCBITaxon_45632","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-07479AD9","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-07479AD9"
"Anas wyvilliana","http://purl.obolibrary.org/obo/NCBITaxon_500303","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-250EA983","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-250EA983"
"Anas laysanensis","http://purl.obolibrary.org/obo/NCBITaxon_75850","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3F444E5A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3F444E5A"
"Anas zonorhyncha","http://purl.obolibrary.org/obo/NCBITaxon_75864","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E21470F9","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E21470F9"
"Anas poecilorhyncha","http://purl.obolibrary.org/obo/NCBITaxon_75854","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-759C5EB8","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-759C5EB8"
"Anas platyrhynchos","http://purl.obolibrary.org/obo/NCBITaxon_8839","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-85625D75","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-85625D75"
"Anas diazi","http://purl.obolibrary.org/obo/NCBITaxon_75841","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-42CF45FE","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-42CF45FE"
"Anas rubripes","http://purl.obolibrary.org/obo/NCBITaxon_75857","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C732CB10","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C732CB10"
"Anas fulvigula","http://purl.obolibrary.org/obo/NCBITaxon_75846","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-697B933E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-697B933E"
